"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Sugarscape 3 Wealth Distribution.nlogo"
"experiment"
"02/27/2024 11:17:25:533 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","max-initial-vision","initial-population","[step]","Gini-index-reserve","survival-ratio"
"527","8","310","620","57.49051545202952","0.9548387096774194"
"529","8","340","60","41.521968590211834","0.9882352941176471"
"524","8","280","1460","50.08087644063245","0.9107142857142857"
"528","8","310","140","47.7965503638117","0.9935483870967742"
"526","8","310","760","58.360456962543076","0.9290322580645162"
"530","8","340","40","42.45752732276585","0.9941176470588236"
"519","8","250","1960","43.65812279414341","0.904"
"527","8","310","640","59.77267924749803","0.9548387096774194"
"525","8","310","1080","60.094928148774265","0.9161290322580645"
"524","8","280","1480","50.332907009389444","0.9107142857142857"
"530","8","340","60","44.03952943800176","0.9941176470588236"
"528","8","310","160","69.34253104549906","0.9935483870967742"
"529","8","340","80","81.30852424838308","0.9882352941176471"
"526","8","310","780","53.13021698059195","0.9290322580645162"
"527","8","310","660","59.05399274047186","0.9548387096774194"
"525","8","310","1100","56.48266882703534","0.9129032258064517"
"524","8","280","1500","50.85385271538239","0.9107142857142857"
"530","8","340","80","81.87427381874515","0.9911764705882353"
"519","8","250","1980","42.73924767426182","0.904"
"529","8","340","100","66.10816002119483","0.9882352941176471"
"526","8","310","800","52.87324764807206","0.9258064516129032"
"528","8","310","180","65.17840774334157","0.9870967741935484"
"524","8","280","1520","48.99756554923175","0.9107142857142857"
"525","8","310","1120","56.42544896392923","0.9129032258064517"
"527","8","310","680","58.444508425263656","0.9548387096774194"
"529","8","340","120","50.392656821568885","0.9852941176470589"
"526","8","310","820","57.39074938966136","0.9258064516129032"
"519","8","250","2000","45.4212164750958","0.9"
"530","8","340","100","63.20481873043241","0.9852941176470589"
"531","8","340","0","39.16104050833991","1"
"528","8","310","200","52.396307158247566","0.9870967741935484"
"524","8","280","1540","50.969110174742774","0.9107142857142857"
"525","8","310","1140","57.07526598083161","0.9129032258064517"
"530","8","340","120","50.09432126510813","0.9823529411764705"
"526","8","310","840","60.76368110511452","0.9193548387096774"
"527","8","310","700","58.82185044933022","0.9548387096774194"
"529","8","340","140","55.2352536148726","0.9852941176470589"
"524","8","280","1560","49.69738539470779","0.9107142857142857"
"528","8","310","220","53.546387617384774","0.9870967741935484"
"525","8","310","1160","54.11361786254206","0.9129032258064517"
"531","8","340","20","38.735973068291074","0.9941176470588236"
"530","8","340","140","59.23581113908401","0.9823529411764705"
"526","8","310","860","58.33269833466477","0.9193548387096774"
"527","8","310","720","61.472577827419315","0.9451612903225807"
"529","8","340","160","76.28939544103066","0.9794117647058823"
"524","8","280","1580","52.615301041195025","0.9107142857142857"
"528","8","310","240","67.1329991886303","0.9870967741935484"
"530","8","340","160","78.06694538526678","0.9823529411764705"
"531","8","340","40","42.15982154572893","0.9911764705882353"
"525","8","310","1180","55.81607061330071","0.9129032258064517"
"526","8","310","880","55.51210164171898","0.9193548387096774"
"527","8","310","740","59.741789020579084","0.9419354838709677"
"524","8","280","1600","52.1954338764683","0.9107142857142857"
"529","8","340","180","75.86787059893452","0.9735294117647059"
"528","8","310","260","64.40189110089084","0.9838709677419355"
"530","8","340","180","71.71481456438687","0.9823529411764705"
"524","8","280","1620","50.33670505057569","0.9107142857142857"
"531","8","340","60","43.89515178308278","0.9911764705882353"
"525","8","310","1200","55.313777128202304","0.9096774193548387"
"526","8","310","900","55.42672400692946","0.9161290322580645"
"527","8","310","760","54.664180371953556","0.9419354838709677"
"529","8","340","200","56.1461457511181","0.9705882352941176"
"528","8","310","280","55.65516625937007","0.9806451612903225"
"524","8","280","1640","44.91941822579019","0.9107142857142857"
"530","8","340","200","56.24392246561684","0.9794117647058823"
"525","8","310","1220","56.42834513347475","0.9096774193548387"
"526","8","310","920","56.191610685830355","0.9161290322580645"
"527","8","310","780","56.04552416609939","0.9419354838709677"
"528","8","310","300","56.10611196968943","0.9774193548387097"
"524","8","280","1660","46.7229292780156","0.9107142857142857"
"526","8","310","940","54.05453115166757","0.9129032258064517"
"531","8","340","80","77.69477112558648","0.9882352941176471"
"530","8","340","220","61.11730557021545","0.9794117647058823"
"529","8","340","220","56.806001010890064","0.9676470588235294"
"527","8","310","800","58.9640904222335","0.9419354838709677"
"525","8","310","1240","54.82948367568841","0.9096774193548387"
"526","8","310","960","54.41060495092995","0.9129032258064517"
"524","8","280","1680","51.763875263830585","0.9107142857142857"
"530","8","340","240","70.11098990308997","0.9794117647058823"
"528","8","310","320","63.891970198675466","0.9774193548387097"
"529","8","340","240","72.74004761782852","0.9676470588235294"
"527","8","310","820","58.53669393647739","0.9419354838709677"
"525","8","310","1260","55.35692001039955","0.9096774193548387"
"526","8","310","980","56.667019361359415","0.9096774193548387"
"531","8","340","100","64.00033526509893","0.9852941176470589"
"524","8","280","1700","52.14668820678509","0.9107142857142857"
"530","8","340","260","70.55505356912354","0.9764705882352941"
"528","8","310","340","61.01885193814872","0.9774193548387097"
"529","8","340","260","70.28052774398802","0.9676470588235294"
"527","8","310","840","57.51889342785056","0.9419354838709677"
"526","8","310","1000","56.92204475810196","0.9032258064516129"
"525","8","310","1280","55.843346645829726","0.9096774193548387"
"524","8","280","1720","50.333568496664896","0.9107142857142857"
"528","8","310","360","56.14779672856393","0.9774193548387097"
"530","8","340","280","59.573314781373035","0.9735294117647059"
"529","8","340","280","60.39758650770574","0.9647058823529412"
"524","8","280","1740","49.15463885526268","0.9107142857142857"
"526","8","310","1020","51.67519992646382","0.896774193548387"
"531","8","340","120","49.11472335104724","0.9852941176470589"
"527","8","310","860","56.577164845494075","0.9419354838709677"
"525","8","310","1300","55.63981700118066","0.9064516129032258"
"528","8","310","380","53.87460438999491","0.9741935483870968"
"530","8","340","300","60.58028820144594","0.9735294117647059"
"526","8","310","1040","55.09400995763361","0.8935483870967742"
"529","8","340","300","60.67628590350512","0.9647058823529412"
"524","8","280","1760","50.68745427944403","0.9071428571428571"
"527","8","310","880","58.912097927591944","0.9419354838709677"
"525","8","310","1320","54.00837562747874","0.9064516129032258"
"531","8","340","140","55.10023393332894","0.9823529411764705"
"528","8","310","400","62.60365499392597","0.9741935483870968"
"526","8","310","1060","55.72471602988519","0.8935483870967742"
"527","8","310","900","60.72076307169725","0.9419354838709677"
"530","8","340","320","69.02724544593035","0.9676470588235294"
"529","8","340","320","68.25540769600526","0.9647058823529412"
"524","8","280","1780","49.72654081066072","0.9035714285714286"
"525","8","310","1340","52.21073618788327","0.9064516129032258"
"528","8","310","420","64.0094355782682","0.9741935483870968"
"526","8","310","1080","54.23140253728279","0.8935483870967742"
"529","8","340","340","72.0177827484971","0.961764705882353"
"524","8","280","1800","48.140992696781176","0.9035714285714286"
"531","8","340","160","75.39192902384504","0.9764705882352941"
"527","8","310","920","57.503942699434745","0.9387096774193548"
"525","8","310","1360","56.52364100065908","0.9032258064516129"
"530","8","340","340","69.84070769511865","0.9676470588235294"
"524","8","280","1820","49.64952714767539","0.9035714285714286"
"528","8","310","440","59.73280032042395","0.9741935483870968"
"526","8","310","1100","50.99895431866395","0.8935483870967742"
"525","8","310","1380","55.21720688041188","0.9"
"529","8","340","360","61.38340917654563","0.9558823529411765"
"527","8","310","940","53.69239647552276","0.9387096774193548"
"530","8","340","360","59.06126564880938","0.9647058823529412"
"528","8","310","460","59.168075497915694","0.9709677419354839"
"529","8","340","380","61.522582829756196","0.9558823529411765"
"531","8","340","180","77.92790566745882","0.9735294117647059"
"524","8","280","1840","50.638811956833145","0.9035714285714286"
"526","8","310","1120","54.394414827500434","0.8935483870967742"
"527","8","310","960","57.5987473659563","0.9387096774193548"
"530","8","340","380","61.71317633268513","0.9647058823529412"
"525","8","310","1400","55.10324483775809","0.9"
"528","8","310","480","60.52030931339224","0.9709677419354839"
"524","8","280","1860","45.46861950009083","0.8928571428571429"
"526","8","310","1140","52.92175398947162","0.8935483870967742"
"529","8","340","400","64.73192266707262","0.9529411764705882"
"527","8","310","980","60.27859380226854","0.9387096774193548"
"525","8","310","1420","54.83688415446075","0.896774193548387"
"528","8","310","500","60.0141164764777","0.9709677419354839"
"530","8","340","400","66.99341837771908","0.9647058823529412"
"524","8","280","1880","46.82161131415855","0.8892857142857142"
"531","8","340","200","59.3858075040783","0.9735294117647059"
"526","8","310","1160","56.59520611935063","0.8935483870967742"
"529","8","340","420","68.55084460879075","0.9470588235294117"
"525","8","310","1440","56.00193245332378","0.8935483870967742"
"528","8","310","520","56.39306755133555","0.9709677419354839"
"530","8","340","420","70.25848687959629","0.9647058823529412"
"527","8","310","1000","57.90968032417833","0.932258064516129"
"524","8","280","1900","48.64676221617823","0.8892857142857142"
"526","8","310","1180","56.12601300342032","0.8903225806451613"
"528","8","310","540","56.54911852910674","0.9709677419354839"
"531","8","340","220","59.104650881563366","0.9735294117647059"
"529","8","340","440","63.41200577922254","0.9470588235294117"
"525","8","310","1460","54.29889025893956","0.8935483870967742"
"527","8","310","1020","58.464567912801776","0.932258064516129"
"530","8","340","440","65.31005379863932","0.9647058823529412"
"524","8","280","1920","47.58466722830665","0.8892857142857142"
"528","8","310","560","58.19781283818419","0.9709677419354839"
"526","8","310","1200","53.78661963410259","0.8903225806451613"
"529","8","340","460","63.78976128122484","0.9470588235294117"
"524","8","280","1940","51.03060344827592","0.8892857142857142"
"527","8","310","1040","56.28609073214553","0.932258064516129"
"525","8","310","1480","52.44898653437274","0.8935483870967742"
"531","8","340","240","74.34515876655789","0.9676470588235294"
"530","8","340","460","62.142857142857125","0.961764705882353"
"529","8","340","480","67.5650665996482","0.9470588235294117"
"524","8","280","1960","49.33255090937358","0.8857142857142857"
"528","8","310","580","58.621361068868154","0.9709677419354839"
"526","8","310","1220","53.267028657616876","0.8903225806451613"
"525","8","310","1500","53.35783027121609","0.8935483870967742"
"527","8","310","1060","53.277860710799786","0.9290322580645162"
"526","8","310","1240","51.91568698927671","0.8903225806451613"
"524","8","280","1980","48.813801327918554","0.8821428571428571"
"530","8","340","480","64.77042418945128","0.961764705882353"
"531","8","340","260","70.41299193930772","0.9558823529411765"
"528","8","310","600","58.33030098831992","0.967741935483871"
"525","8","310","1520","54.962091056101514","0.8870967741935484"
"529","8","340","500","71.72757141678817","0.9470588235294117"
"527","8","310","1080","57.051181335783966","0.9290322580645162"
"526","8","310","1260","53.51424187349162","0.8903225806451613"
"530","8","340","500","66.04457168519139","0.9588235294117647"
"524","8","280","2000","48.56734917262248","0.8821428571428571"
"525","8","310","1540","54.75803340948877","0.8870967741935484"
"531","8","340","280","60.50138376383764","0.9558823529411765"
"527","8","310","1100","56.46852211959166","0.9290322580645162"
"528","8","310","620","57.63221990257486","0.967741935483871"
"532","8","340","0","40.824039773835054","1"
"529","8","340","520","65.30568117580552","0.9470588235294117"
"526","8","310","1280","54.89320767175916","0.8870967741935484"
"530","8","340","520","64.50550512916911","0.9588235294117647"
"525","8","310","1560","55.40330673437316","0.8870967741935484"
"528","8","310","640","59.12793936050028","0.967741935483871"
"532","8","340","20","39.450780914171105","0.9970588235294118"
"527","8","310","1120","56.36959765910751","0.9258064516129032"
"531","8","340","300","58.23523966776745","0.9558823529411765"
"529","8","340","540","63.20260738856447","0.9382352941176471"
"526","8","310","1300","52.12390765233817","0.8870967741935484"
"525","8","310","1580","55.14790521868944","0.8838709677419355"
"532","8","340","40","42.58215636120997","0.9941176470588236"
"528","8","310","660","59.869518106643895","0.967741935483871"
"530","8","340","540","65.65253925739192","0.9588235294117647"
"529","8","340","560","59.04826893067788","0.9323529411764706"
"526","8","310","1320","50.73755090577169","0.8838709677419355"
"527","8","310","1140","56.55307604795658","0.9258064516129032"
"525","8","310","1600","52.351176005389455","0.8838709677419355"
"531","8","340","320","66.89601347275286","0.9529411764705882"
